product_id,category,brand,mrp,selling_price,discount_pct,rating,num_ratings,listing_date
FLP-31078,Smartwatches,Apple,8170,6050,26.0,4.0,269,2025-01-10
FLP-31079,Smartphones,Samsung,23580,16520,30.0,3.8,1172,2025-07-26
FLP-31080,Fashion,Allen Solly,2080,1740,16.1,4.2,2433,2025-07-23
FLP-31081,Headphones,boAt,1900,1500,21.2,5.0,788,2026-02-13
FLP-31082,Smartphones,Realme,9700,6090,37.2,4.1,839,2026-05-13
FLP-31083,Fashion,Levis,950,600,36.6,3.5,284,2025-05-09
FLP-31084,Fashion,Allen Solly,600,370,38.5,3.9,2112,2025-01-08
FLP-31085,Televisions,Mi,15000,11200,25.3,4.3,594,2025-05-17
FLP-31086,Footwear,Nike,900,730,19.1,3.4,494,2026-04-07
FLP-31087,Footwear,Puma,1050,690,34.5,4.2,650,2025-06-04
FLP-31088,Home Appliances,LG,21730,12830,41.0,4.2,1554,2025-06-06
FLP-31089,Laptops,HP,40870,26320,35.6,4.5,1055,2026-03-25
FLP-31090,Fashion,Van Heusen,600,440,26.7,3.0,480,2026-05-08
FLP-31091,Headphones,Sony,1000,860,13.8,2.9,423,2026-05-17
FLP-31092,Home Appliances,Havells,6000,3830,36.2,4.2,414,2026-01-04
FLP-31093,Fashion,Van Heusen,2130,1220,42.7,3.4,382,2025-02-25
FLP-31094,Televisions,LG,58800,34660,41.1,4.3,317,2025-08-23
FLP-31095,Televisions,Mi,39170,23080,41.1,4.1,85,2026-01-31
FLP-31096,Televisions,Mi,36690,24720,32.6,4.3,396,2025-07-04
FLP-31097,Fashion,Van Heusen,1400,800,42.6,4.1,128,2025-11-21
FLP-31098,Footwear,Adidas,900,600,32.8,4.7,1021,2026-05-12
FLP-31099,Smartwatches,Fire-Boltt,1510,930,38.4,4.0,1997,2025-07-29
FLP-31100,Fashion,H&M,1380,910,34.1,4.0,411,2026-02-01
FLP-31101,Home Appliances,Whirlpool,11650,8300,28.7,3.9,775,2025-06-02
FLP-31102,Home Appliances,Havells,16850,11660,30.8,4.5,915,2025-02-25
FLP-31103,Home Appliances,Bosch,6000,5580,7.0,3.6,1334,2025-05-06
FLP-31104,Smartwatches,Samsung,2180,1320,39.4,3.7,500,2025-03-17
FLP-31105,Fashion,Roadster,600,460,23.9,4.8,1136,2026-02-17
FLP-31106,Footwear,Puma,2120,1270,40.3,4.9,737,2025-01-04
FLP-31107,Smartwatches,Fire-Boltt,1500,980,34.9,3.5,1906,2025-01-18
FLP-31108,Televisions,Sony,46040,39090,15.1,3.8,79,2025-05-02
FLP-31109,Smartwatches,Apple,1500,1330,11.2,4.5,1080,2025-10-25
FLP-31110,Footwear,Campus,1320,930,29.5,3.3,1384,2026-01-07
FLP-31111,Smartwatches,Noise,1890,1400,25.9,4.6,461,2025-07-13
FLP-31112,Smartphones,Samsung,9520,6150,35.4,3.9,777,2026-01-30
FLP-31113,Smartphones,Vivo,10070,6160,38.8,3.3,3432,2025-02-17
FLP-31114,Smartwatches,Apple,6220,4970,20.0,3.5,74,2025-11-18
FLP-31115,Headphones,JBL,2220,1450,34.8,3.8,953,2025-07-31
FLP-31116,Laptops,Apple,91360,72260,20.9,4.8,600,2025-05-01
FLP-31117,Footwear,Puma,1730,1090,37.2,3.3,1517,2025-12-27
FLP-31118,Fashion,H&M,1170,680,42.0,4.2,3969,2026-05-13
FLP-31119,Footwear,Adidas,930,590,36.9,4.4,75,2026-04-19
FLP-31120,Headphones,Boult,2830,2080,26.5,3.9,191,2026-03-08
FLP-31121,Televisions,Mi,59900,43080,28.1,4.0,1262,2025-06-22
FLP-31122,Headphones,Noise,6720,4830,28.1,3.8,299,2025-05-22
FLP-31123,Headphones,Boult,2770,1910,31.2,3.1,2178,2026-02-06
FLP-31124,Televisions,Samsung,18710,15580,16.8,4.1,2404,2025-08-22
FLP-31125,Televisions,TCL,17590,11700,33.5,4.7,60,2026-04-19
FLP-31126,Headphones,boAt,2030,1440,29.2,4.8,604,2025-11-25
FLP-31127,Smartwatches,Samsung,1930,1300,32.5,4.4,358,2025-08-24
FLP-31128,Laptops,HP,22500,17980,20.1,3.4,1747,2025-12-07
FLP-31129,Fashion,Van Heusen,1110,790,28.7,3.7,1346,2025-05-13
FLP-31130,Laptops,Dell,57150,34460,39.7,3.5,16,2025-09-23
FLP-31131,Smartwatches,Fire-Boltt,1500,930,37.7,4.5,632,2025-08-03
FLP-31132,Televisions,Samsung,64020,42250,34.0,4.0,343,2025-07-29
FLP-31133,Smartwatches,Fire-Boltt,1860,1400,24.7,4.5,234,2026-06-07
FLP-31134,Headphones,Noise,4590,3210,30.0,3.5,239,2026-01-30
FLP-31135,Smartwatches,Samsung,1500,1100,26.4,4.4,1306,2026-01-17
FLP-31136,Smartphones,OnePlus,7500,4700,37.4,3.9,267,2025-03-22
FLP-31137,Home Appliances,Samsung,28950,21040,27.3,4.2,21,2025-01-16
FLP-31138,Footwear,Adidas,900,560,37.8,4.4,854,2026-04-05
FLP-31139,Smartwatches,boAt,2890,2020,30.0,4.7,69,2026-03-20
FLP-31140,Televisions,TCL,15000,8830,41.2,4.0,1123,2026-01-03
FLP-31141,Laptops,HP,35800,21950,38.7,4.0,2636,2026-02-03
FLP-31142,Laptops,Apple,64260,53390,16.9,3.8,1057,2025-10-21
FLP-31143,Smartphones,Vivo,7500,5130,31.6,4.1,135,2025-10-31
FLP-31144,Smartphones,Xiaomi,8190,6160,24.8,3.3,69,2026-05-04
FLP-31145,Laptops,Dell,66040,52900,19.9,4.8,240,2025-06-24
FLP-31146,Smartphones,Realme,12860,8810,31.5,5.0,697,2025-04-04
FLP-31147,Headphones,Noise,1850,1200,35.1,4.4,821,2026-01-20
FLP-31148,Headphones,boAt,1000,720,28.1,3.6,784,2026-02-20
FLP-31149,Laptops,Asus,22500,17780,21.0,4.6,1788,2026-01-11
FLP-31150,Footwear,Puma,900,510,43.4,4.0,183,2025-10-03
FLP-31151,Headphones,Noise,1430,1100,22.8,3.8,1518,2025-10-28
FLP-31152,Laptops,Acer,35000,23040,34.2,3.3,51,2025-05-08
FLP-31153,Smartwatches,boAt,4020,2820,29.8,4.2,17,2025-05-08
FLP-31154,Footwear,Adidas,2830,1930,31.9,4.2,514,2025-12-11
FLP-31155,Home Appliances,Havells,6200,3670,40.9,4.2,153,2025-03-31
FLP-31156,Televisions,Sony,47540,44450,6.5,3.3,338,2025-03-02
FLP-31157,Footwear,Campus,1160,780,32.9,4.4,504,2025-08-18
FLP-31158,Laptops,Apple,84400,63190,25.1,3.9,1158,2025-03-31
FLP-31159,Fashion,Allen Solly,2000,1140,43.0,4.2,117,2026-01-15
FLP-31160,Headphones,Noise,1000,710,28.8,4.1,535,2026-06-22
FLP-31161,Televisions,Sony,15000,11750,21.7,4.2,1622,2026-01-12
FLP-31162,Headphones,boAt,2800,2170,22.5,3.9,2127,2025-05-22
FLP-31163,Smartwatches,boAt,1500,1050,30.1,4.2,667,2025-10-13
FLP-31164,Footwear,Puma,900,580,35.5,4.3,575,2025-11-21
FLP-31165,Footwear,Bata,4720,3330,29.5,3.6,342,2025-01-11
FLP-31166,Footwear,Adidas,1670,1020,39.2,4.5,1564,2025-10-31
FLP-31167,Headphones,JBL,1000,730,27.0,4.5,353,2025-03-10
FLP-31168,Headphones,JBL,2570,2050,20.1,4.9,713,2025-11-18
FLP-31169,Laptops,Asus,22500,15910,29.3,3.9,654,2025-02-11
FLP-31170,Footwear,Puma,1070,780,27.4,3.5,8,2026-01-03
FLP-31171,Footwear,Nike,2600,2120,18.6,4.5,1934,2026-05-23
FLP-31172,Smartwatches,Noise,1660,1120,32.5,5.0,30,2025-07-07
FLP-31173,Laptops,Acer,86080,53680,37.6,4.3,1399,2026-01-19
FLP-31174,Fashion,Roadster,630,360,43.2,3.5,287,2025-02-24
FLP-31175,Smartphones,Apple,29530,24490,17.1,4.7,848,2026-04-16
FLP-31176,Laptops,Lenovo,22500,15940,29.2,3.8,1772,2025-05-11
FLP-31177,Televisions,Mi,15560,10500,32.5,4.4,50,2026-06-08
FLP-31178,Smartphones,Apple,14400,12690,11.9,4.1,67,2025-02-09
FLP-31179,Footwear,Adidas,900,630,30.0,4.3,668,2025-02-17
FLP-31180,Televisions,Mi,22990,16670,27.5,4.1,1095,2026-04-14
FLP-31181,Headphones,boAt,1000,700,30.3,3.7,3218,2025-08-04
FLP-31182,Laptops,HP,125680,92610,26.3,4.2,381,2026-02-16
FLP-31183,Smartphones,Samsung,14500,11240,22.5,3.2,611,2025-12-25
FLP-31184,Televisions,Mi,50190,33440,33.4,3.7,377,2025-06-11
FLP-31185,Smartphones,OnePlus,22690,14340,36.8,3.4,975,2026-04-22
FLP-31186,Televisions,LG,70170,40410,42.4,4.8,26,2025-11-23
FLP-31187,Laptops,Lenovo,81620,63480,22.2,3.3,1880,2025-10-15
FLP-31188,Footwear,Nike,940,670,29.1,3.5,3486,2025-11-29
FLP-31189,Footwear,Bata,1360,1080,20.4,4.9,90,2026-02-24
FLP-31190,Footwear,Puma,960,680,28.8,3.7,642,2025-04-06
FLP-31191,Fashion,Roadster,600,400,34.1,4.5,292,2025-05-30
FLP-31192,Smartwatches,boAt,3800,2750,27.5,4.3,1656,2025-04-01
FLP-31193,Footwear,Nike,1420,1160,18.0,3.8,170,2026-04-26
FLP-31194,Headphones,Sony,3150,2390,24.0,4.5,2754,2026-06-12
FLP-31195,Televisions,LG,19900,13810,30.6,4.0,416,2025-10-10
FLP-31196,Televisions,Mi,15430,10340,33.0,4.3,313,2025-11-09
FLP-31197,Footwear,Nike,2230,1810,18.8,3.2,479,2025-05-02
FLP-31198,Fashion,Levis,1230,740,40.1,3.5,2885,2025-07-14
FLP-31199,Smartphones,Xiaomi,12960,8420,35.0,3.2,1964,2025-04-04
FLP-31200,Headphones,Sony,3650,3130,14.1,3.9,1644,2026-03-10
FLP-31201,Laptops,Asus,92360,63920,30.8,4.7,445,2026-01-11
FLP-31202,Televisions,LG,16090,9690,39.8,4.1,2442,2025-10-03
FLP-31203,Televisions,LG,15000,10220,31.9,3.7,1754,2026-02-23
FLP-31204,Televisions,Samsung,15000,9660,35.6,3.7,1384,2025-12-29
FLP-31205,Smartphones,Realme,17830,11990,32.7,4.4,873,2025-05-11
FLP-31206,Footwear,Adidas,1230,740,39.8,4.8,1793,2026-03-17
FLP-31207,Smartphones,Xiaomi,11960,7840,34.5,3.1,841,2026-05-01
FLP-31208,Fashion,Roadster,600,400,32.6,4.1,842,2025-06-01
FLP-31209,Home Appliances,Bosch,6870,5100,25.7,3.7,2164,2026-06-19
FLP-31210,Home Appliances,LG,6000,3960,34.0,4.7,449,2025-12-02
FLP-31211,Smartwatches,Samsung,4210,2860,31.9,4.1,77,2026-01-03
FLP-31212,Headphones,Noise,1360,760,44.2,4.3,669,2026-06-22
FLP-31213,Smartwatches,Samsung,1500,890,40.8,4.5,67,2025-09-09
FLP-31214,Smartwatches,Apple,1500,1210,19.4,3.9,2051,2025-08-19
FLP-31215,Footwear,Nike,3110,2570,17.5,4.5,1088,2025-08-18
FLP-31216,Home Appliances,Samsung,6000,3780,36.9,3.6,2328,2025-03-17
FLP-31217,Televisions,LG,63460,42170,33.5,3.7,111,2025-10-13
FLP-31218,Laptops,HP,28340,20420,28.0,4.4,415,2025-11-06
FLP-31219,Headphones,Sony,2740,2720,0.6,3.6,347,2025-07-19
FLP-31220,Laptops,Acer,22500,15120,32.8,3.9,108,2025-09-27
FLP-31221,Headphones,JBL,1930,1420,26.7,4.5,1137,2026-04-15
FLP-31222,Fashion,Roadster,2130,1550,27.4,3.9,2093,2025-03-22
FLP-31223,Smartphones,Apple,7500,6020,19.7,3.9,1410,2025-11-11
FLP-31224,Smartphones,Samsung,13460,10110,24.9,4.7,206,2025-03-22
FLP-31225,Smartwatches,Fire-Boltt,1500,830,45.0,3.4,1487,2025-04-12
FLP-31226,Headphones,Boult,1000,730,27.2,3.9,533,2025-07-19
FLP-31227,Televisions,TCL,55290,39080,29.3,4.7,76,2025-05-07
FLP-31228,Televisions,Sony,19190,14940,22.1,3.8,780,2025-11-28
FLP-31229,Home Appliances,Whirlpool,28130,19620,30.2,5.0,286,2025-12-07
FLP-31230,Laptops,Acer,22500,13120,41.7,4.1,78,2025-07-31
FLP-31231,Laptops,Apple,74010,64530,12.8,4.4,62,2025-07-31
FLP-31232,Smartwatches,Noise,3830,2550,33.3,4.3,836,2026-02-07
FLP-31233,Headphones,Boult,1000,650,35.1,3.7,98,2025-12-29
FLP-31234,Televisions,LG,15000,11160,25.6,3.8,530,2025-05-25
FLP-31235,Televisions,LG,72270,46020,36.3,3.8,60,2025-11-15
FLP-31236,Televisions,LG,15000,8830,41.1,4.2,967,2025-02-04
FLP-31237,Headphones,Sony,4360,3930,9.9,4.4,225,2025-10-05
FLP-31238,Footwear,Campus,4040,2690,33.4,4.1,1780,2026-02-19
FLP-31239,Fashion,H&M,670,450,32.3,3.7,284,2025-12-26
FLP-31240,Smartphones,Apple,22580,19470,13.8,3.8,739,2026-02-28
FLP-31241,Fashion,Van Heusen,600,410,32.1,4.3,1928,2025-01-15
FLP-31242,Fashion,Van Heusen,850,510,40.0,3.8,1171,2026-03-07
FLP-31243,Footwear,Adidas,1850,1380,25.4,4.4,27,2026-01-21
FLP-31244,Smartwatches,Noise,1500,940,37.5,3.4,135,2025-03-26
FLP-31245,Headphones,boAt,1830,1510,17.6,3.9,5,2025-02-19
FLP-31246,Laptops,Apple,96390,75540,21.6,4.1,35,2025-09-29
FLP-31247,Televisions,LG,38110,25620,32.8,3.2,100,2025-10-20
FLP-31248,Footwear,Campus,1020,650,36.4,3.7,660,2025-12-26
FLP-31249,Fashion,Roadster,3820,2450,35.9,4.0,30,2026-03-18
FLP-31250,Smartphones,Realme,11490,6770,41.1,4.0,320,2025-08-02
FLP-31251,Headphones,Sony,1000,770,23.3,4.6,403,2025-02-25
FLP-31252,Laptops,HP,23250,17050,26.7,3.9,749,2026-06-13
FLP-31253,Televisions,Samsung,19730,15050,23.7,3.0,947,2026-05-01
FLP-31254,Televisions,Samsung,15100,10810,28.4,4.0,641,2025-06-14
FLP-31255,Laptops,Asus,39240,23220,40.8,3.7,907,2025-02-11
FLP-31256,Home Appliances,Whirlpool,6000,4680,22.0,3.9,1439,2026-03-28
FLP-31257,Smartphones,OnePlus,9010,5650,37.3,4.2,286,2026-03-28
FLP-31258,Smartwatches,Samsung,1500,910,39.4,4.0,313,2025-12-29
FLP-31259,Home Appliances,Whirlpool,11740,7850,33.1,4.0,119,2025-08-07
FLP-31260,Televisions,Mi,33380,24580,26.4,4.1,576,2025-07-04
FLP-31261,Home Appliances,Samsung,31010,21920,29.3,4.1,724,2026-04-08
FLP-31262,Headphones,Noise,1000,660,33.9,4.2,515,2026-03-02
FLP-31263,Headphones,Noise,1200,790,34.2,3.6,2760,2026-04-18
FLP-31264,Home Appliances,Whirlpool,6000,3790,36.8,4.3,2349,2026-04-11
FLP-31265,Laptops,HP,78750,60600,23.0,4.2,403,2026-04-26
FLP-31266,Laptops,Lenovo,66000,37940,42.5,3.4,1534,2025-03-23
FLP-31267,Fashion,H&M,720,490,32.6,4.1,38,2025-02-05
FLP-31268,Smartphones,Samsung,22830,14800,35.2,4.0,2006,2025-08-30
FLP-31269,Smartphones,Apple,18660,14120,24.3,4.9,297,2026-03-19
FLP-31270,Footwear,Bata,4660,2790,40.1,4.5,1261,2025-07-19
FLP-31271,Footwear,Puma,6660,4170,37.4,3.7,225,2025-07-14
FLP-31272,Laptops,Dell,22500,14030,37.6,3.8,1352,2025-06-14
FLP-31273,Smartwatches,boAt,2060,1480,28.0,3.8,1003,2025-07-26
FLP-31274,Laptops,Lenovo,22500,14210,36.8,3.7,487,2026-03-31
FLP-31275,Headphones,boAt,1000,800,20.1,4.0,282,2025-02-08
FLP-31276,Home Appliances,Havells,24320,19520,19.7,3.9,2256,2026-04-03
FLP-31277,Smartwatches,Samsung,7070,4960,29.8,4.4,625,2026-04-04
FLP-31278,Smartwatches,boAt,7620,4340,43.0,3.9,1119,2026-05-27
FLP-31279,Smartwatches,Samsung,1500,990,34.0,4.1,936,2025-05-09
FLP-31280,Headphones,Sony,1000,820,18.0,4.0,643,2025-08-13
FLP-31281,Smartwatches,Fire-Boltt,4640,3360,27.7,3.8,336,2026-06-06
FLP-31282,Televisions,Samsung,33830,24020,29.0,4.3,848,2025-01-18
FLP-31283,Smartwatches,Fire-Boltt,2550,1760,30.8,3.8,768,2026-05-09
FLP-31284,Fashion,H&M,1710,1160,32.2,3.9,1489,2025-08-05
FLP-31285,Footwear,Campus,900,640,29.1,4.3,677,2025-11-10
FLP-31286,Home Appliances,Havells,6150,4790,22.1,3.2,1777,2025-04-29
FLP-31287,Fashion,Roadster,600,320,47.1,3.7,265,2025-09-14
FLP-31288,Footwear,Puma,1410,840,40.3,4.1,261,2026-01-28
FLP-31289,Televisions,TCL,70950,35180,50.4,3.3,499,2026-02-03
FLP-31290,Fashion,Allen Solly,1770,1190,32.7,4.0,385,2025-09-24
FLP-31291,Footwear,Nike,2340,2010,14.3,3.9,112,2025-11-03
FLP-31292,Headphones,Boult,3520,2390,32.1,3.7,941,2025-08-03
FLP-31293,Televisions,LG,48880,26480,45.8,4.1,2396,2025-04-21
FLP-31294,Smartwatches,boAt,1620,1350,16.9,4.4,874,2025-11-11
FLP-31295,Smartwatches,Apple,2060,1530,25.6,2.9,281,2025-05-05
FLP-31296,Televisions,Sony,26270,21470,18.3,4.2,702,2025-03-08
FLP-31297,Laptops,HP,50940,25620,49.7,4.2,239,2025-09-11
FLP-31298,Home Appliances,LG,6000,3420,43.0,3.8,1246,2026-06-15
FLP-31299,Smartwatches,Apple,4520,4030,10.8,4.2,49,2026-01-31
FLP-31300,Televisions,LG,48480,31040,36.0,4.5,206,2025-11-27
FLP-31301,Headphones,JBL,2410,1440,40.1,3.5,897,2025-06-30
FLP-31302,Laptops,HP,22500,17000,24.4,4.1,371,2026-02-17
FLP-31303,Televisions,Sony,43030,34070,20.8,4.1,5,2025-09-08
FLP-31304,Televisions,Samsung,46270,36950,20.1,4.1,1061,2025-07-22
FLP-31305,Laptops,Lenovo,47370,35070,26.0,4.5,1550,2026-03-08
FLP-31306,Fashion,Levis,1000,610,39.1,3.8,719,2026-02-16
FLP-31307,Laptops,Dell,22500,14130,37.2,5.0,21,2025-12-14
FLP-31308,Laptops,HP,123040,68680,44.2,3.4,243,2026-04-01
FLP-31309,Smartphones,Apple,18820,16130,14.3,4.3,554,2025-11-20
FLP-31310,Televisions,Mi,15000,9830,34.5,4.3,1371,2025-12-13
FLP-31311,Home Appliances,LG,20560,12530,39.0,4.0,506,2026-02-24
FLP-31312,Footwear,Bata,2900,2440,15.7,4.5,117,2025-02-03
FLP-31313,Headphones,Boult,1900,1320,30.3,4.0,483,2026-03-05
FLP-31314,Smartphones,Apple,14970,11540,22.9,4.6,474,2026-01-12
FLP-31315,Headphones,boAt,3320,2120,36.2,3.8,1051,2025-03-10
FLP-31316,Headphones,boAt,1280,890,30.1,3.7,171,2025-11-24
FLP-31317,Laptops,Apple,64260,56900,11.4,4.0,1112,2025-08-07
FLP-31318,Laptops,HP,114100,70070,38.6,3.2,331,2025-10-05
FLP-31319,Headphones,Sony,6380,4380,31.4,3.9,546,2025-07-10
FLP-31320,Televisions,Sony,16280,13060,19.8,4.3,1906,2025-09-25
FLP-31321,Smartwatches,Noise,3330,2100,36.8,4.7,838,2025-09-05
FLP-31322,Fashion,Allen Solly,1110,670,39.9,4.9,808,2025-12-23
FLP-31323,Smartwatches,Samsung,1500,1120,25.5,3.7,2820,2025-04-27
FLP-31324,Headphones,Boult,1420,1020,28.1,3.6,1378,2025-07-13
FLP-31325,Headphones,Noise,5570,4580,17.8,3.4,203,2025-01-12
FLP-31326,Fashion,Allen Solly,600,410,31.4,4.1,1421,2025-10-14
FLP-31327,Smartphones,Apple,7500,5450,27.3,4.0,2678,2025-01-25
FLP-31328,Home Appliances,Samsung,13060,8620,34.0,3.8,1549,2025-02-18
FLP-31329,Televisions,LG,59980,36230,39.6,4.6,928,2026-02-24
FLP-31330,Smartwatches,Samsung,2720,1540,43.4,4.6,861,2025-10-01
FLP-31331,Laptops,Lenovo,36320,21290,41.4,3.9,554,2026-04-18
FLP-31332,Home Appliances,LG,9780,5320,45.6,4.0,1118,2025-10-21
FLP-31333,Televisions,LG,15000,10770,28.2,2.6,308,2026-06-03
FLP-31334,Fashion,Roadster,1450,1080,25.3,3.0,18,2026-05-21
FLP-31335,Smartwatches,Noise,2090,1470,29.5,4.2,100,2026-01-16
FLP-31336,Televisions,TCL,15000,11030,26.5,3.4,614,2025-09-25
FLP-31337,Televisions,Samsung,15000,9400,37.3,3.8,95,2026-05-12
FLP-31338,Televisions,TCL,118240,90610,23.4,4.7,136,2025-12-24
FLP-31339,Home Appliances,Havells,6000,4220,29.7,2.8,2267,2026-06-06
FLP-31340,Footwear,Adidas,1490,930,37.4,4.5,51,2025-02-05
FLP-31341,Home Appliances,Whirlpool,6000,4320,28.0,4.0,1457,2025-02-23
FLP-31342,Footwear,Bata,1310,980,25.4,3.2,44,2025-08-08
FLP-31343,Laptops,Dell,50350,38400,23.7,4.0,1011,2026-01-04
FLP-31344,Smartwatches,Noise,3900,2890,25.9,3.9,2333,2025-03-12
FLP-31345,Laptops,Apple,22500,16560,26.4,4.2,750,2025-01-19
FLP-31346,Footwear,Adidas,900,560,37.4,4.6,1785,2025-05-18
FLP-31347,Footwear,Bata,1810,1000,45.0,3.7,1532,2025-08-20
FLP-31348,Footwear,Adidas,1640,1080,34.3,4.4,2215,2025-05-12
FLP-31349,Fashion,Allen Solly,600,410,32.2,4.8,549,2025-09-08
FLP-31350,Smartwatches,Apple,2670,2090,21.6,4.2,2308,2025-06-18
FLP-31351,Footwear,Puma,900,620,31.2,3.8,615,2025-02-10
FLP-31352,Headphones,JBL,1000,720,28.5,4.1,3781,2026-05-19
FLP-31353,Smartphones,Xiaomi,7590,5210,31.4,3.9,2103,2025-03-24
FLP-31354,Smartwatches,Noise,1850,1330,28.2,4.4,584,2025-10-30
FLP-31355,Smartphones,Apple,8160,6850,16.0,3.1,3628,2026-05-04
FLP-31356,Home Appliances,Havells,7100,4240,40.2,3.8,1690,2025-12-18
FLP-31357,Headphones,Noise,2430,1570,35.5,4.2,708,2026-06-19
FLP-31358,Headphones,Boult,2480,1630,34.4,4.1,2085,2025-12-11
FLP-31359,Smartphones,Vivo,15400,10510,31.8,4.9,237,2025-12-05
FLP-31360,Fashion,Roadster,870,630,27.2,3.5,145,2026-03-27
FLP-31361,Smartwatches,Apple,1500,1210,19.3,4.8,1995,2025-07-07
FLP-31362,Headphones,Sony,1480,1270,14.2,4.6,552,2025-01-18
FLP-31363,Headphones,Sony,2280,1870,18.1,4.2,439,2026-02-09
FLP-31364,Smartphones,Xiaomi,16090,10900,32.3,4.0,124,2025-04-02
FLP-31365,Footwear,Puma,2540,1710,32.7,3.6,1694,2025-01-13
FLP-31366,Footwear,Campus,900,570,37.1,4.4,436,2025-01-05
FLP-31367,Laptops,Dell,22500,13680,39.2,3.7,112,2026-02-14
FLP-31368,Home Appliances,Havells,9780,5270,46.1,4.4,1087,2025-12-26
FLP-31369,Home Appliances,Havells,8960,7070,21.1,5.0,2854,2025-11-09
FLP-31370,Footwear,Puma,900,550,38.6,3.3,335,2026-02-06
FLP-31371,Laptops,Acer,164400,115440,29.8,4.3,131,2025-01-13
FLP-31372,Fashion,Van Heusen,770,580,25.2,3.7,494,2026-06-04
FLP-31373,Headphones,boAt,2940,2250,23.4,4.1,1798,2025-08-10
FLP-31374,Smartphones,Samsung,19460,13500,30.6,5.0,309,2025-09-06
FLP-31375,Televisions,TCL,16550,11390,31.2,3.5,1060,2026-03-23
FLP-31376,Televisions,Mi,37200,25630,31.1,3.7,370,2026-05-17
FLP-31377,Televisions,Sony,15000,12370,17.5,3.5,1787,2026-03-19
FLP-31378,Televisions,LG,29930,20560,31.3,5.0,1315,2026-05-07
FLP-31379,Fashion,Allen Solly,1570,1020,34.8,4.1,822,2025-07-28
FLP-31380,Footwear,Adidas,3300,2460,25.4,4.0,1247,2025-11-19
FLP-31381,Televisions,TCL,15000,10270,31.5,3.4,18,2025-12-14
FLP-31382,Headphones,Sony,1000,810,18.7,5.0,340,2025-05-21
FLP-31383,Laptops,HP,29760,22350,24.9,4.0,80,2026-05-27
FLP-31384,Smartphones,OnePlus,26210,15900,39.3,3.8,494,2025-03-04
FLP-31385,Smartwatches,Samsung,2240,1780,20.3,2.9,3075,2025-07-07
FLP-31386,Home Appliances,Samsung,9790,7720,21.2,3.7,353,2026-01-25
FLP-31387,Laptops,Acer,29960,21880,27.0,4.1,398,2025-07-23
FLP-31388,Laptops,Lenovo,79810,68540,14.1,3.8,991,2025-12-19
FLP-31389,Laptops,Acer,22500,16560,26.4,4.5,162,2025-02-12
FLP-31390,Smartwatches,Apple,1500,1230,18.1,4.2,455,2026-02-14
FLP-31391,Headphones,Sony,2040,1520,25.2,3.4,5165,2025-06-24
FLP-31392,Smartphones,OnePlus,60000,43380,27.7,3.1,1738,2025-05-31
FLP-31393,Smartphones,Samsung,22500,15490,31.1,3.5,306,2025-10-07
FLP-31394,Smartphones,Samsung,7830,5110,34.8,4.6,572,2025-09-27
FLP-31395,Footwear,Bata,900,610,32.5,4.4,734,2026-03-04
FLP-31396,Headphones,Boult,1000,600,39.6,3.3,3275,2025-12-17
FLP-31397,Televisions,Sony,45080,38680,14.2,3.4,982,2025-07-10
FLP-31398,Fashion,Levis,970,680,29.5,3.7,682,2026-05-13
FLP-31399,Smartwatches,Noise,1500,860,42.9,3.4,415,2026-01-18
FLP-31400,Home Appliances,Bosch,18480,14450,21.8,4.0,13,2025-02-14
FLP-31401,Smartphones,OnePlus,21640,13120,39.4,4.0,15,2025-09-21
FLP-31402,Smartphones,Apple,7500,7110,5.2,3.9,901,2025-06-12
FLP-31403,Fashion,Van Heusen,1170,910,21.9,3.7,3386,2025-07-31
FLP-31404,Headphones,Boult,1920,1260,34.2,3.6,1435,2025-03-16
FLP-31405,Televisions,Samsung,30600,18240,40.4,3.6,26,2025-11-04
FLP-31406,Home Appliances,Bosch,28880,25190,12.8,3.6,108,2026-05-11
FLP-31407,Headphones,JBL,1880,1430,23.8,4.3,303,2025-07-26
FLP-31408,Fashion,H&M,1030,650,36.7,4.0,423,2025-11-21
FLP-31409,Footwear,Adidas,1220,790,34.9,3.7,16,2026-02-01
FLP-31410,Televisions,TCL,15000,11050,26.3,4.5,349,2025-03-22
FLP-31411,Smartphones,Vivo,7500,5360,28.6,3.9,308,2025-06-03
FLP-31412,Headphones,boAt,1440,1040,27.7,3.7,5,2025-12-18
FLP-31413,Home Appliances,Havells,17410,8660,50.3,4.1,137,2025-02-17
FLP-31414,Fashion,Van Heusen,840,630,25.5,4.5,167,2025-08-04
FLP-31415,Laptops,Acer,22500,15360,31.7,5.0,534,2026-04-23
FLP-31416,Fashion,H&M,600,480,19.7,4.5,3348,2026-05-15
FLP-31417,Footwear,Puma,5400,4170,22.9,3.9,147,2026-03-11
FLP-31418,Home Appliances,Havells,15620,10470,33.0,4.3,13,2025-07-01
FLP-31419,Smartphones,Apple,14580,12940,11.3,3.4,447,2025-11-05
FLP-31420,Fashion,Van Heusen,600,390,35.7,4.0,31,2026-01-28
FLP-31421,Headphones,JBL,1150,840,27.4,4.3,988,2026-06-07
FLP-31422,Smartphones,Xiaomi,13710,9410,31.4,3.5,760,2025-12-29
FLP-31423,Headphones,boAt,2940,1500,48.8,2.8,340,2026-02-06
FLP-31424,Headphones,JBL,1860,1240,33.2,3.5,5,2026-03-07
FLP-31425,Smartphones,Xiaomi,43260,28620,33.8,4.2,3332,2026-05-09
